model_name,year,top_k,weight_method,n_selected,gross_return,net_return,transaction_cost,avg_selected_return_percent,min_selected_return_percent,max_selected_return_percent,sum_weight
random_forest,2005,10,score,10,0.49542417348926,0.49162617348925997,0.003798,49.4542402,-0.064298,101.3755,1.0
random_forest,2006,10,score,10,0.22515169852493763,0.22135369852493764,0.003798,22.542564999999996,-25.3651,136.4328,1.0
random_forest,2007,10,score,10,-0.4480023436956074,-0.4518003436956074,0.003798,-44.95194,-73.9165,7.3156,1.0
random_forest,2008,10,score,10,1.0032887758108677,0.9994907758108678,0.003798,99.64004000000001,9.8527,248.0769,1.0
random_forest,1998,20,equal,20,0.4867386,0.4829406,0.003798,48.673860000000005,-47.1594,240.1467,1.0000000000000002
random_forest,1999,20,equal,20,-0.35360749999999996,-0.3574055,0.003798,-35.36075,-75.0269,-1.8891,1.0000000000000002
random_forest,2000,20,equal,20,0.5207513500000001,0.5169533500000001,0.003798,52.075135,-100.0,401.5549,1.0000000000000002
random_forest,2001,20,equal,20,-0.07837320000000002,-0.08217120000000001,0.003798,-7.83732,-56.5279,96.6168,1.0000000000000002
random_forest,2002,20,equal,20,0.3723446,0.3685466,0.003798,37.234460000000006,-19.1426,109.5993,1.0000000000000002
random_forest,2003,20,equal,20,0.15769095,0.15389295,0.003798,15.769094999999997,-39.1873,96.0,1.0000000000000002
random_forest,2004,20,equal,20,0.29297426500000007,0.28917626500000004,0.003798,29.297426499999993,-30.3218,251.7606,1.0000000000000002
random_forest,2005,20,equal,20,0.40909539600000006,0.40529739600000003,0.003798,40.9095396,-2.5532,113.7255,1.0000000000000002
random_forest,2006,20,equal,20,0.20354872500000004,0.19975072500000005,0.003798,20.354872499999995,-26.8597,136.4328,1.0000000000000002
random_forest,2007,20,equal,20,-0.48019540000000005,-0.4839934000000001,0.003798,-48.019540000000006,-73.9165,7.3156,1.0000000000000002
random_forest,2008,20,equal,20,1.0877493999999999,1.0839514,0.003798,108.77494000000002,9.8527,270.3226,1.0000000000000002
random_forest,1998,20,score,20,0.4899328060123533,0.48613480601235326,0.003798,48.673860000000005,-47.1594,240.1467,1.0
random_forest,1999,20,score,20,-0.3543921917278066,-0.35819019172780664,0.003798,-35.36075,-75.0269,-1.8891,1.0
random_forest,2000,20,score,20,0.5273777285028595,0.5235797285028595,0.003798,52.075135,-100.0,401.5549,1.0
random_forest,2001,20,score,20,-0.071271534654908,-0.075069534654908,0.003798,-7.83732,-56.5279,96.6168,1.0
random_forest,2002,20,score,20,0.3742751660787692,0.3704771660787692,0.003798,37.234460000000006,-19.1426,109.5993,1.0
random_forest,2003,20,score,20,0.15776048142329785,0.15396248142329785,0.003798,15.769094999999997,-39.1873,96.0,1.0000000000000002
random_forest,2004,20,score,20,0.29281201030895826,0.28901401030895824,0.003798,29.297426499999993,-30.3218,251.7606,1.0000000000000002
random_forest,2005,20,score,20,0.41174824095402696,0.40795024095402693,0.003798,40.9095396,-2.5532,113.7255,1.0000000000000002
random_forest,2006,20,score,20,0.2045939847998625,0.2007959847998625,0.003798,20.354872499999995,-26.8597,136.4328,1.0000000000000002
random_forest,2007,20,score,20,-0.47870278974556235,-0.4825007897455624,0.003798,-48.019540000000006,-73.9165,7.3156,1.0
random_forest,2008,20,score,20,1.0877120954474782,1.0839140954474782,0.003798,108.77494000000002,9.8527,270.3226,1.0
random_forest,1998,30,equal,30,0.4573918333333333,0.45359383333333325,0.003798,45.73918333333333,-47.1594,270.2235,1.0
random_forest,1999,30,equal,30,-0.43026506666666664,-0.43406306666666666,0.003798,-43.02650666666666,-80.3727,-1.8891,1.0
random_forest,2000,30,equal,30,0.4405361666666667,0.43673816666666665,0.003798,44.05361666666666,-100.0,401.5549,1.0
random_forest,2001,30,equal,30,0.08164603333333334,0.07784803333333334,0.003798,8.164603333333334,-56.5279,191.9494,1.0
random_forest,2002,30,equal,30,0.4213574666666666,0.4175594666666666,0.003798,42.13574666666667,-19.1426,147.696,1.0
random_forest,2003,30,equal,30,0.1866004666666667,0.1828024666666667,0.003798,18.660046666666666,-39.4586,96.0,1.0
random_forest,2004,30,equal,30,0.30178671,0.29798871,0.003798,30.17867100000001,-30.3218,251.7606,1.0
random_forest,2005,30,equal,30,0.3955936973333333,0.3917956973333333,0.003798,39.559369733333334,-19.2468,113.7255,1.0
random_forest,2006,30,equal,30,0.19908828333333334,0.19529028333333334,0.003798,19.90882833333334,-26.8597,136.4328,1.0
random_forest,2007,30,equal,30,-0.4905216333333334,-0.4943196333333334,0.003798,-49.052163333333326,-74.6757,7.3156,1.0
random_forest,2008,30,equal,30,0.9535008333333334,0.9497028333333334,0.003798,95.35008333333332,9.8527,270.3226,1.0
random_forest,1998,30,score,30,0.4595083300917527,0.45571033009175266,0.003798,45.73918333333333,-47.1594,270.2235,1.0
random_forest,1999,30,score,30,-0.4262025810608762,-0.43000058106087624,0.003798,-43.02650666666666,-80.3727,-1.8891,1.0
random_forest,2000,30,score,30,0.44962668174921244,0.4458286817492124,0.003798,44.05361666666666,-100.0,401.5549,1.0
random_forest,2001,30,score,30,0.07785576260582502,0.07405776260582503,0.003798,8.164603333333334,-56.5279,191.9494,1.0
random_forest,2002,30,score,30,0.4189321352289854,0.4151341352289854,0.003798,42.13574666666667,-19.1426,147.696,0.9999999999999999
random_forest,2003,30,score,30,0.1842290728338973,0.1804310728338973,0.003798,18.660046666666666,-39.4586,96.0,0.9999999999999999
random_forest,2004,30,score,30,0.301222264205989,0.297424264205989,0.003798,30.17867100000001,-30.3218,251.7606,1.0
random_forest,2005,30,score,30,0.39812547660614683,0.3943274766061468,0.003798,39.559369733333334,-19.2468,113.7255,1.0
random_forest,2006,30,score,30,0.20028235290170052,0.19648435290170052,0.003798,19.90882833333334,-26.8597,136.4328,1.0
random_forest,2007,30,score,30,-0.4885288080377393,-0.4923268080377393,0.003798,-49.052163333333326,-74.6757,7.3156,0.9999999999999999
random_forest,2008,30,score,30,0.9599699873311569,0.9561719873311569,0.003798,95.35008333333332,9.8527,270.3226,0.9999999999999999
